,movieId,recommendation,title,genres,year
19103,94808,0.30434782608695654,Someone Like You (Unnaipol Oruvan),"['Crime', 'Drama']",2009
5856,5954,0.30434782608695654,25th Hour,"['Crime', 'Drama']",2002
22476,107456,0.30434782608695654,"Great Diamond Robbery, The","['Comedy', 'Crime']",1992
4485,4579,0.30434782608695654,Cookie,"['Comedy', 'Crime']",1989
18707,92885,0.30434782608695654,"Septième juré, Le","['Crime', 'Drama']",2008
18717,92935,0.30434782608695654,Kaleidoscope,"['Comedy', 'Crime']",1966
18724,92956,0.30434782608695654,Little Criminals,"['Crime', 'Drama']",1995
18733,93022,0.30434782608695654,Miss Nobody,"['Comedy', 'Crime']",2010
22482,107477,0.30434782608695654,Trinity: Gambling for High Stakes (Odds and Evens) (Pari e dispari),"['Comedy', 'Crime']",1978
22478,107460,0.30434782608695654,La guerre des tuques,"['Adventure', 'Children', 'Comedy', 'Drama']",1984
22474,107447,0.30434782608695654,Wrong Cops,"['Comedy', 'Crime']",2013
6190,6288,0.30434782608695654,Better Luck Tomorrow,"['Crime', 'Drama']",2002
18784,93320,0.30434782608695654,Trailer Park Boys,"['Comedy', 'Crime']",1999
18785,93322,0.30434782608695654,Don Quixote,"['Adventure', 'Comedy', 'Drama']",1933
22462,107404,0.30434782608695654,"Executioner, The (Massacre Mafia Style)","['Crime', 'Drama', 'Thriller']",1978
4508,4602,0.30434782608695654,Harlem Nights,"['Comedy', 'Crime', 'Romance']",1989
18801,93399,0.30434782608695654,"Take, The","['Crime', 'Drama']",1974
22460,107400,0.30434782608695654,Bonnie and Clyde,"['Crime', 'Documentary', 'Drama']",2013
4514,4608,0.30434782608695654,"Innocent Man, An","['Crime', 'Drama']",1989
6181,6279,0.30434782608695654,"Good Thief, The","['Crime', 'Drama']",2002
22530,107640,0.30434782608695654,"Glass Agency, The (Ajans-E Shisheh-I)","['Crime', 'Drama', 'Film-Noir', 'Thriller']",1999
19100,94801,0.30434782608695654,"Steel Trap, The","['Crime', 'Drama']",1952
6216,6314,0.30434782608695654,Undercover Blues,"['Comedy', 'Crime']",1993
18568,92250,0.30434782608695654,"Scenesters, The","['Comedy', 'Crime', 'Mystery']",2009
22625,107955,0.30434782608695654,"Snitch Cartel, The (El cartel de los sapos)","['Crime', 'Drama']",2011
22623,107951,0.30434782608695654,Hunting Elephants,"['Comedy', 'Crime']",2013
6232,6330,0.30434782608695654,People I Know,"['Crime', 'Drama']",2002
6228,6326,0.30434782608695654,City of Ghosts,"['Crime', 'Drama', 'Thriller']",2002
18586,92343,0.30434782608695654,"Great Bank Hoax, The","['Comedy', 'Crime']",1978
22600,107875,0.30434782608695654,Hit Man,"['Crime', 'Drama']",1972
22587,107840,0.30434782608695654,B.T.K.,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",2008
6193,6291,0.30434782608695654,Lilya 4-Ever (Lilja 4-ever),"['Crime', 'Drama']",2002
22582,107778,0.30434782608695654,Inn of Evil (Inochi bô ni furô),"['Crime', 'Drama']",1971
6210,6308,0.30434782608695654,Legal Eagles,"['Comedy', 'Crime', 'Romance']",1986
18648,92637,0.30434782608695654,Pitfall (Otoshiana),"['Crime', 'Drama', 'Fantasy']",1962
18653,92648,0.30434782608695654,BookWars,"['Comedy', 'Crime', 'Documentary']",2000
4453,4547,0.30434782608695654,Stormy Monday,"['Crime', 'Drama']",1988
22562,107718,0.30434782608695654,State of Play,"['Crime', 'Drama', 'Mystery']",2003
6200,6298,0.30434782608695654,Malibu's Most Wanted,"['Comedy', 'Crime']",2003
4516,4610,0.30434782608695654,"January Man, The","['Comedy', 'Crime', 'Mystery', 'Thriller']",1989
4517,4611,0.30434782608695654,Johnny Handsome,"['Crime', 'Drama']",1989
22443,107338,0.30434782608695654,Dampfnudelblues,"['Comedy', 'Crime']",2013
19034,94435,0.30434782608695654,"Over-Eater, The (L'outremangeur)","['Crime', 'Drama']",2003
22326,106916,0.30434782608695654,American Hustle,"['Crime', 'Drama']",2013
18974,94146,0.30434782608695654,Flower in Hell (Jiokhwa),"['Crime', 'Drama']",1958
4589,4683,0.30434782608695654,"Wizard, The","['Adventure', 'Children', 'Comedy', 'Drama']",1989
19000,94291,0.30434782608695654,Judgment in Berlin,"['Crime', 'Drama']",1988
19001,94299,0.30434782608695654,Elsewhere,"['Crime', 'Drama', 'Thriller']",2009
19033,94433,0.30434782608695654,Guilty Hands,"['Crime', 'Drama']",1931
4599,4693,0.30434782608695654,Idiot Box,"['Crime', 'Drama']",1996
4601,4695,0.30434782608695654,Who'll Stop the Rain,"['Crime', 'Drama']",1978
18847,93570,0.30434782608695654,Bedevilled (Kim Bok-nam salinsageonui jeonmal),"['Crime', 'Drama', 'Horror']",2010
6045,6143,0.30434782608695654,Trail of the Pink Panther,"['Comedy', 'Crime']",1982
19041,94473,0.30434782608695654,Sweet Bunch (Glykia symmoria),"['Crime', 'Drama', 'Thriller']",1983
19056,94556,0.30434782608695654,Citizen Gangster,"['Crime', 'Drama']",2011
19059,94647,0.30434782608695654,"Poker Club, The","['Crime', 'Drama', 'Thriller']",2008
19070,94672,0.30434782608695654,Across the Line: The Exodus of Charlie Wright,"['Crime', 'Drama']",2010
19086,94760,0.30434782608695654,Chains (Catene),"['Crime', 'Drama']",1949
22261,106648,0.30434782608695654,Guilty of Romance (Koi no tsumi),"['Crime', 'Drama', 'Horror']",2011
22327,106918,0.30434782608695654,"Secret Life of Walter Mitty, The","['Adventure', 'Comedy', 'Drama']",2013
18973,94144,0.30434782608695654,"Chance of a Lifetime, The","['Crime', 'Drama']",1943
4583,4677,0.30434782608695654,Turner & Hooch,"['Comedy', 'Crime']",1989
18968,94126,0.30434782608695654,Bullhead (Rundskop),"['Crime', 'Drama']",2011
18848,93572,0.30434782608695654,Lucky,"['Comedy', 'Crime', 'Romance']",2011
22416,107238,0.30434782608695654,Rhythm of a Crime (Ritam zlocina),"['Crime', 'Drama']",1981
18852,93598,0.30434782608695654,"Snowtown (Snowtown Murders, The)","['Crime', 'Drama', 'Thriller']",2011
18861,93656,0.30434782608695654,Last Exit,"['Crime', 'Drama', 'Thriller']",2003
6116,6214,0.30434782608695654,Irreversible (Irréversible),"['Crime', 'Drama', 'Mystery', 'Thriller']",2002
4541,4635,0.30434782608695654,Pink Cadillac,"['Action', 'Comedy', 'Drama']",1989
18889,93764,0.30434782608695654,Meeting Evil,"['Crime', 'Drama', 'Mystery', 'Thriller']",2012
6100,6198,0.30434782608695654,American Heart,"['Crime', 'Drama']",1992
22380,107128,0.30434782608695654,"Blood Relatives (Liens de sang, Les)","['Crime', 'Drama', 'Mystery', 'Thriller']",1978
6089,6187,0.30434782608695654,"Life of David Gale, The","['Crime', 'Drama', 'Thriller']",2003
4567,4661,0.30434782608695654,Sea of Love,"['Crime', 'Drama', 'Thriller']",1989
4568,4662,0.30434782608695654,"See No Evil, Hear No Evil","['Comedy', 'Crime']",1989
6082,6180,0.30434782608695654,Q & A,"['Crime', 'Drama']",1990
22343,106996,0.30434782608695654,Stakeout on Dope Street,"['Crime', 'Drama']",1958
18964,94112,0.30434782608695654,Twelve,"['Crime', 'Drama', 'Thriller']",2010
4824,4919,0.30434782608695654,Subway,"['Crime', 'Drama', 'Romance', 'Thriller']",1985
19420,96227,0.30434782608695654,I Am Waiting (Ore wa matteru ze),"['Crime', 'Drama']",1957
6239,6337,0.30434782608695654,Owning Mahowny,"['Crime', 'Drama', 'Thriller']",2003
20362,99792,0.30434782608695654,Painted Lady,"['Crime', 'Drama', 'Thriller']",1997
20343,99731,0.30434782608695654,Dabangg 2,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",2012
21040,102360,0.30434782608695654,Where the Road Meets the Sun,"['Crime', 'Drama']",2011
5479,5575,0.30434782608695654,Alias Betty (Betty Fisher et autres histoires),"['Crime', 'Drama']",2001
5477,5573,0.30434782608695654,Stealing Harvard,"['Comedy', 'Crime']",2002
20352,99750,0.30434782608695654,"Iceman, The","['Crime', 'Drama', 'Thriller']",2012
5467,5563,0.30434782608695654,City by the Sea,"['Crime', 'Drama']",2002
21005,102233,0.30434782608695654,"Verlorene, Der (Lost One, The)","['Crime', 'Drama', 'Thriller']",1951
5189,5285,0.30434782608695654,Lucky Break,"['Comedy', 'Crime']",2001
20333,99695,0.30434782608695654,Pusher,"['Crime', 'Drama']",2012
5191,5287,0.30434782608695654,"After Dark, My Sweet","['Crime', 'Drama', 'Mystery']",1990
20365,99800,0.30434782608695654,"Fork in the Road, A","['Comedy', 'Crime']",2010
5195,5291,0.30434782608695654,Rashomon (Rashômon),"['Crime', 'Drama', 'Mystery']",1950
20370,99815,0.30434782608695654,Alphabet City,"['Crime', 'Drama', 'Thriller']",1984
5198,5294,0.30434782608695654,Frailty,"['Crime', 'Drama', 'Thriller']",2001
20378,99841,0.30434782608695654,Sister (L'enfant d'en haut),"['Crime', 'Drama']",2012
5457,5553,0.30434782608695654,Stakeout,"['Comedy', 'Crime', 'Romance', 'Thriller']",1987
20340,99724,0.30434782608695654,K-11,"['Crime', 'Drama']",2012
20320,99663,0.30434782608695654,"Visitors, The","['Crime', 'Drama', 'Thriller']",1972
5582,5680,0.30434782608695654,Auto Focus,"['Crime', 'Drama']",2002
5119,5215,0.30434782608695654,"Oh, Heavenly Dog!","['Comedy', 'Crime']",1980
5083,5178,0.30434782608695654,Fun,"['Crime', 'Drama']",1994
5562,5660,0.30434782608695654,Seance on a Wet Afternoon,"['Crime', 'Drama', 'Thriller']",1964
20163,99026,0.30434782608695654,Fresh Bait (L'appât),"['Crime', 'Drama']",1995
21148,102845,0.30434782608695654,Babies for Sale,"['Crime', 'Drama']",1940
21145,102830,0.30434782608695654,Firecracker,"['Crime', 'Drama', 'Mystery']",2005
5538,5636,0.30434782608695654,Welcome to Collinwood,"['Comedy', 'Crime']",2002
5529,5627,0.30434782608695654,Skins,"['Crime', 'Drama']",2002
20215,99251,0.30434782608695654,Malibu High,"['Comedy', 'Crime']",1979
21061,102429,0.30434782608695654,"Little Thief, The (La petite voleuse)","['Crime', 'Drama', 'Romance']",1988
5515,5613,0.30434782608695654,8 Women,"['Comedy', 'Crime', 'Musical', 'Mystery']",2002
20260,99434,0.30434782608695654,Snow on Tha Bluff,"['Crime', 'Drama']",2011
5505,5603,0.30434782608695654,"Lavender Hill Mob, The","['Comedy', 'Crime']",1951
5504,5602,0.30434782608695654,"Ladykillers, The","['Comedy', 'Crime']",1955
21098,102598,0.30434782608695654,After Alice (Eye of the Killer),"['Crime', 'Drama', 'Mystery', 'Thriller']",2000
21092,102544,0.30434782608695654,Below the Belt,"['Action', 'Comedy', 'Drama']",1980
5496,5593,0.30434782608695654,No Way to Treat a Lady,"['Crime', 'Drama', 'Thriller']",1968
20384,99857,0.30434782608695654,Jesse Stone: Stone Cold,"['Crime', 'Drama', 'Mystery']",2005
20385,99859,0.30434782608695654,Jesse Stone: Death in Paradise,"['Crime', 'Drama', 'Mystery']",2006
20386,99861,0.30434782608695654,Jesse Stone: Sea Change,"['Crime', 'Drama']",2007
20792,101466,0.30434782608695654,2:22,"['Crime', 'Drama', 'Thriller']",2008
20530,100312,0.30434782608695654,On the Edge (Hak bak do),"['Crime', 'Drama']",2006
20534,100326,0.30434782608695654,Stand Up Guys,"['Comedy', 'Crime']",2012
20552,100383,0.30434782608695654,Side Effects,"['Crime', 'Drama', 'Mystery', 'Thriller']",2013
20554,100390,0.30434782608695654,Identity Thief,"['Comedy', 'Crime']",2013
20559,100404,0.30434782608695654,Rainy Dog (Gokudô kuroshakai),"['Crime', 'Drama']",1997
20807,101525,0.30434782608695654,"Place Beyond the Pines, The","['Crime', 'Drama']",2012
5288,5384,0.30434782608695654,I Want to Live!,"['Crime', 'Drama']",1958
5369,5465,0.30434782608695654,All About Lily Chou-Chou (Riri Shushu no subete),"['Crime', 'Drama', 'Thriller']",2001
20978,102138,0.30434782608695654,"Black Camel, The (Charlie Chan in the Black Camel)","['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",1931
5368,5464,0.30434782608695654,Road to Perdition,"['Crime', 'Drama']",2002
20772,101398,0.30434782608695654,"Greater Promise, A (Iskateli Schastya)","['Crime', 'Drama', 'Western']",1936
20771,101388,0.30434782608695654,"Colder Kind of Death, A","['Crime', 'Drama', 'Mystery']",2001
20718,101210,0.30434782608695654,"Silence, The (Das letzte Schweigen)","['Crime', 'Drama', 'Thriller']",2010
20660,100904,0.30434782608695654,Murder in Greenwich,"['Crime', 'Drama', 'Mystery']",2002
5328,5424,0.30434782608695654,Harvard Man,"['Crime', 'Drama', 'Romance', 'Thriller']",2001
20686,101102,0.30434782608695654,"Tale of Sweeney Todd, The","['Crime', 'Drama', 'Horror', 'Thriller']",1997
20839,101662,0.30434782608695654,Three Way,"['Crime', 'Drama', 'Thriller']",2004
20848,101687,0.30434782608695654,Blue Caprice,"['Crime', 'Drama']",2013
5410,5506,0.30434782608695654,Blood Work,"['Crime', 'Drama', 'Mystery', 'Thriller']",2002
20450,100077,0.30434782608695654,Made in Hong Kong (Xiang Gang zhi zao),"['Crime', 'Drama', 'Romance']",1997
20389,99873,0.30434782608695654,Jesse Stone: Innocents Lost,"['Crime', 'Drama']",2011
20390,99875,0.30434782608695654,Jesse Stone: Benefit of the Doubt,"['Crime', 'Drama']",2012
20408,99941,0.30434782608695654,Double Indemnity,"['Crime', 'Drama', 'Thriller']",1973
20410,99957,0.30434782608695654,Broken City,"['Crime', 'Drama', 'Thriller']",2013
20418,99992,0.30434782608695654,Shadow Dancer,"['Crime', 'Drama', 'Thriller']",2012
5233,5329,0.30434782608695654,"Salton Sea, The","['Crime', 'Drama', 'Thriller']",2002
5237,5333,0.30434782608695654,Bob le Flambeur,"['Crime', 'Drama']",1955
5238,5334,0.30434782608695654,Cadillac Man,"['Comedy', 'Crime']",1990
5424,5520,0.30434782608695654,"Matter of Taste, A (Affaire de Goût, Une)","['Crime', 'Drama', 'Thriller']",2000
20428,100015,0.30434782608695654,Chicago Massacre: Richard Speck,"['Crime', 'Drama', 'Thriller']",2007
20882,101823,0.30434782608695654,Poor White Trash,"['Comedy', 'Crime']",2000
5420,5516,0.30434782608695654,Read My Lips (Sur mes lèvres),"['Crime', 'Drama', 'Thriller']",2001
20434,100040,0.30434782608695654,True Blue,"['Crime', 'Drama', 'Thriller']",2001
20438,100048,0.30434782608695654,Omar Killed Me (Omar m'a tuer),"['Crime', 'Drama']",2011
20449,100075,0.30434782608695654,Choose,"['Crime', 'Drama', 'Horror']",2010
21242,103137,0.30434782608695654,"Bling Ring, The","['Crime', 'Drama']",2013
5591,5689,0.30434782608695654,Billy Bathgate,"['Crime', 'Drama']",1991
19423,96244,0.30434782608695654,Master with Cracked Fingers (Guang dong xiao lao hu),"['Action', 'Comedy', 'Drama']",1971
5756,5854,0.30434782608695654,Sharky's Machine,"['Crime', 'Drama', 'Romance']",1981
21698,104731,0.30434782608695654,Murder à la Mod,"['Comedy', 'Crime', 'Mystery']",1968
21674,104640,0.30434782608695654,"Long Dark Hall, The","['Crime', 'Drama']",1951
5771,5869,0.30434782608695654,True Confessions,"['Crime', 'Drama']",1981
5769,5867,0.30434782608695654,Thief,"['Crime', 'Drama', 'Thriller']",1981
19584,96803,0.30434782608695654,"Pig's Tale, A","['Adventure', 'Comedy', 'Drama', 'Romance']",1996
21641,104524,0.30434782608695654,Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa),"['Comedy', 'Crime', 'Romance']",1990
19588,96811,0.30434782608695654,End of Watch,"['Crime', 'Drama', 'Thriller']",2012
19639,96964,0.30434782608695654,"Tall Man, The","['Crime', 'Drama', 'Mystery']",2012
19557,96722,0.30434782608695654,Suicide Club,"['Adventure', 'Comedy', 'Drama']",2010
21620,104441,0.30434782608695654,"Frozen Ground, The","['Crime', 'Drama', 'Thriller']",2013
21601,104372,0.30434782608695654,"Cry in the Night, A","['Crime', 'Drama', 'Film-Noir']",1956
4926,5021,0.30434782608695654,Murder by Death,"['Comedy', 'Crime', 'Mystery', 'Thriller']",1976
19701,97200,0.30434782608695654,Sapphire,"['Crime', 'Drama', 'Mystery', 'Thriller']",1959
21566,104249,0.30434782608695654,Mr. Moto in Danger Island,"['Crime', 'Drama', 'Mystery', 'Thriller']",1939
21552,104211,0.30434782608695654,We're the Millers,"['Comedy', 'Crime']",2013
19725,97306,0.30434782608695654,Seven Psychopaths,"['Comedy', 'Crime']",2012
21700,104736,0.30434782608695654,Closed Circuit,"['Crime', 'Drama', 'Mystery']",2013
19550,96697,0.30434782608695654,"Walk Softly, Stranger","['Crime', 'Drama', 'Film-Noir', 'Romance']",1950
21255,103203,0.30434782608695654,Eden,"['Crime', 'Drama']",2012
5815,5913,0.30434782608695654,Warning for the Joensson Gang (Varning för Jönssonligan),"['Comedy', 'Crime']",1981
21799,105073,0.30434782608695654,Officer Down,"['Crime', 'Drama']",2013
19432,96273,0.30434782608695654,I Hate But Love (Nikui an-chikushô),"['Action', 'Comedy', 'Drama', 'Romance']",1962
5840,5938,0.30434782608695654,Deathtrap,"['Comedy', 'Crime', 'Mystery', 'Thriller']",1982
19451,96347,0.30434782608695654,Endeavour,"['Crime', 'Drama', 'Mystery']",2012
19469,96432,0.30434782608695654,Lawless,"['Crime', 'Drama']",2012
19477,96471,0.30434782608695654,Prime Suspect 3,"['Crime', 'Drama', 'Mystery']",1993
19481,96486,0.30434782608695654,Prime Suspect 7: The Final Act,"['Crime', 'Drama', 'Mystery', 'Thriller']",2006
5814,5912,0.30434782608695654,Hit the Bank (Vabank),"['Comedy', 'Crime']",1981
5790,5888,0.30434782608695654,Brother (Brat),"['Crime', 'Drama']",1997
4859,4954,0.30434782608695654,Ocean's Eleven (a.k.a. Ocean's 11),"['Comedy', 'Crime']",1960
4860,4955,0.30434782608695654,"Sicilian, The","['Crime', 'Drama']",1987
5803,5901,0.30434782608695654,Empire,"['Crime', 'Drama']",2002
5802,5900,0.30434782608695654,Analyze That,"['Comedy', 'Crime']",2002
5796,5894,0.30434782608695654,"Last Seduction II, The","['Crime', 'Drama', 'Thriller']",1999
5795,5893,0.30434782608695654,"Last Seduction, The","['Crime', 'Drama', 'Thriller']",1994
21731,104832,0.30434782608695654,"Glass Web, The","['Crime', 'Drama', 'Film-Noir']",1953
5729,5827,0.30434782608695654,"Young Americans, The","['Crime', 'Drama']",1993
19730,97326,0.30434782608695654,Ill Manors,"['Crime', 'Drama']",2012
19734,97334,0.30434782608695654,Portrait in Black,"['Crime', 'Drama', 'Thriller']",1960
19979,98296,0.30434782608695654,Deadfall,"['Crime', 'Drama', 'Thriller']",2012
19917,98076,0.30434782608695654,I Accuse,"['Crime', 'Drama', 'Thriller']",2003
5018,5113,0.30434782608695654,After the Fox (Caccia alla volpe),"['Comedy', 'Crime']",1966
5650,5748,0.30434782608695654,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue)","['Crime', 'Drama']",1981
19948,98193,0.30434782608695654,"Invisible War, The","['Crime', 'Documentary', 'Drama', 'War']",2012
19971,98275,0.30434782608695654,"Octopus, The (Le poulpe)","['Comedy', 'Crime', 'Thriller']",1998
21333,103449,0.30434782608695654,Passion,"['Crime', 'Drama', 'Mystery', 'Thriller']",2012
21324,103420,0.30434782608695654,Life Without Dick,"['Comedy', 'Crime', 'Romance']",2002
19992,98348,0.30434782608695654,Watch the Birdie,"['Comedy', 'Crime', 'Romance']",1950
19755,97526,0.30434782608695654,"Sound of Fury, The","['Crime', 'Drama', 'Film-Noir']",1950
20008,98394,0.30434782608695654,Cry Wolf,"['Crime', 'Drama', 'Mystery', 'Thriller']",1947
20031,98471,0.30434782608695654,36 Crazy Fists (San shi liu mi xing quan),"['Action', 'Comedy', 'Drama']",1977
20033,98475,0.30434782608695654,Let's Not Get Angry (Ne nous fâchons pas),"['Comedy', 'Crime']",1966
21292,103303,0.30434782608695654,Yamla Pagla Deewana 2,"['Action', 'Comedy', 'Drama']",2013
21287,103292,0.30434782608695654,"Purple Gang, The","['Crime', 'Drama']",1959
21276,103266,0.30434782608695654,Mr. Moto's Gamble,"['Crime', 'Drama', 'Mystery']",1938
20048,98518,0.30434782608695654,Slingshot,"['Crime', 'Drama', 'Romance']",2005
5015,5110,0.30434782608695654,Super Troopers,"['Comedy', 'Crime', 'Mystery']",2001
5013,5108,0.30434782608695654,John Q,"['Crime', 'Drama', 'Thriller']",2002
21409,103663,0.30434782608695654,Love Is a Woman (Death Is a Woman),"['Crime', 'Drama', 'Mystery']",1966
19911,98061,0.30434782608695654,Himizu,"['Children', 'Crime', 'Drama']",2011
19774,97648,0.30434782608695654,Gangs of Wasseypur,"['Crime', 'Drama']",2012
21519,104064,0.30434782608695654,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat),"['Crime', 'Drama']",2012
4961,5056,0.30434782608695654,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle)","['Crime', 'Drama']",1974
19788,97697,0.30434782608695654,Transit,"['Crime', 'Drama', 'Thriller']",2012
19799,97724,0.30434782608695654,"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru)","['Action', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'War']",2003
19800,97726,0.30434782608695654,"Strange Case of the End of Civilization as We Know It, The","['Comedy', 'Crime', 'Mystery']",1977
21487,103966,0.30434782608695654,Lost in Thailand (Ren zai jiong tu zhi tai jiong),"['Adventure', 'Comedy', 'Drama']",2012
19830,97819,0.30434782608695654,Witness to Murder,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1954
4981,5076,0.30434782608695654,"Adventures of Huck Finn, The","['Adventure', 'Children', 'Comedy', 'Drama']",1993
21457,103823,0.30434782608695654,"Nick Carter, Master Detective","['Crime', 'Drama', 'Mystery']",1939
19844,97860,0.30434782608695654,Killing Them Softly,"['Crime', 'Drama', 'Thriller']",2012
5672,5770,0.30434782608695654,Ms. 45 (a.k.a. Angel of Vengeance),"['Crime', 'Drama']",1981
5000,5095,0.30434782608695654,"Scotland, Pa.","['Comedy', 'Crime']",2001
19879,97957,0.30434782608695654,Excision,"['Crime', 'Drama', 'Horror', 'Thriller']",2012
5669,5767,0.30434782608695654,Teddy Bear (Mis),"['Comedy', 'Crime']",1981
6237,6335,0.30434782608695654,"Dancer Upstairs, The","['Crime', 'Drama', 'Thriller']",2002
18529,92132,0.30434782608695654,Regeneration,"['Crime', 'Drama', 'Romance']",1915
24583,115574,0.30434782608695654,Child of God,"['Crime', 'Drama', 'Thriller']",2013
6759,6868,0.30434782608695654,Wonderland,"['Crime', 'Drama', 'Mystery', 'Thriller']",2003
6775,6884,0.30434782608695654,Veronica Guerin,"['Crime', 'Drama', 'Thriller']",2003
24023,113286,0.30434782608695654,"Lady Without Passport, A","['Crime', 'Drama', 'Film-Noir']",1950
17218,86860,0.30434782608695654,Black Fury,"['Crime', 'Drama', 'Romance']",1935
17228,86896,0.30434782608695654,Jewel Robbery,"['Comedy', 'Crime', 'Romance']",1932
23991,113188,0.30434782608695654,"Rover, The","['Crime', 'Drama']",2014
23972,113099,0.30434782608695654,8-Ball (8-pallo),"['Crime', 'Drama']",2013
6761,6870,0.30434782608695654,Mystic River,"['Crime', 'Drama', 'Mystery']",2003
6757,6866,0.30434782608695654,Nine Dead Gay Guys,"['Comedy', 'Crime']",2003
3807,3899,0.30434782608695654,Circus,"['Crime', 'Drama', 'Thriller']",2000
23958,113041,0.30434782608695654,Father and Guns (De père en flic),"['Comedy', 'Crime']",2009
23953,113029,0.30434782608695654,"Keeper, The","['Crime', 'Drama', 'Thriller']",2004
23952,113024,0.30434782608695654,"Unholy Wife, The","['Crime', 'Drama']",1957
6753,6862,0.30434782608695654,Out of Time,"['Crime', 'Drama', 'Thriller']",2003
17267,87038,0.30434782608695654,Hollow Triumph (a.k.a. The Scar),"['Crime', 'Drama', 'Film-Noir']",1948
6751,6860,0.30434782608695654,Mobsters,"['Crime', 'Drama']",1991
23935,112959,0.30434782608695654,Go for Sisters,"['Crime', 'Drama']",2013
6776,6885,0.30434782608695654,In the Cut,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",2003
17179,86758,0.30434782608695654,"Bastards, The (Los bastardos)","['Crime', 'Drama', 'Thriller']",2008
24148,113775,0.30434782608695654,Life of Crime,"['Comedy', 'Crime']",2013
24057,113453,0.30434782608695654,Let's Be Cops,"['Comedy', 'Crime']",2014
17084,86380,0.30434782608695654,Pushover,"['Crime', 'Drama', 'Film-Noir']",1954
24111,113644,0.30434782608695654,"Split, The","['Crime', 'Drama']",1968
17096,86432,0.30434782608695654,Outside the Law (Hors-la-loi),"['Crime', 'Drama', 'War']",2010
24079,113534,0.30434782608695654,Jesse Stone: Thin Ice,"['Crime', 'Drama', 'Mystery']",2009
17120,86508,0.30434782608695654,Japanese Summer: Double Suicide (Muri shinjû: Nihon no natsu),"['Crime', 'Drama']",1967
6797,6907,0.30434782608695654,Holy Matrimony,"['Comedy', 'Crime']",1994
6793,6902,0.30434782608695654,Interstate 60,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",2002
24055,113449,0.30434782608695654,Crossroads,"['Crime', 'Drama', 'Film-Noir']",1942
24035,113343,0.30434782608695654,Quicksand,"['Crime', 'Drama', 'Thriller']",2003
24051,113428,0.30434782608695654,Maniacts,"['Action', 'Comedy', 'Drama', 'Horror', 'Romance']",2001
6792,6901,0.30434782608695654,Men of Respect,"['Crime', 'Drama', 'Thriller']",1991
24042,113364,0.30434782608695654,Rob the Mob,"['Crime', 'Drama']",2014
24039,113352,0.30434782608695654,Death in Buenos Aires (Muerte en Buenos Aires),"['Crime', 'Drama', 'Romance']",2014
3799,3891,0.30434782608695654,Turn It Up,"['Crime', 'Drama']",2000
17164,86687,0.30434782608695654,"Day They Robbed the Bank of England, The","['Crime', 'Drama']",1960
17176,86750,0.30434782608695654,"Robber, The (Der Räuber)","['Crime', 'Drama']",2010
17268,87040,0.30434782608695654,"Housemaid, The (Hanyo)","['Crime', 'Drama', 'Horror']",1960
17269,87042,0.30434782608695654,Wanda,"['Crime', 'Drama']",1970
17296,87166,0.30434782608695654,Stolen (Stolen Lives),"['Crime', 'Drama', 'Mystery', 'Thriller']",2009
3932,4025,0.30434782608695654,Miss Congeniality,"['Comedy', 'Crime']",2000
3918,4011,0.30434782608695654,Snatch,"['Comedy', 'Crime', 'Thriller']",2000
17433,87745,0.30434782608695654,Lazybones,"['Action', 'Comedy', 'Drama', 'Romance', 'War']",1925
23741,112293,0.30434782608695654,"Trials of Cate McCall, The","['Crime', 'Drama']",2013
17458,87869,0.30434782608695654,Horrible Bosses,"['Comedy', 'Crime']",2011
23718,112210,0.30434782608695654,Blackout,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",1985
23717,112206,0.30434782608695654,Blackout (Murder by Proxy),"['Crime', 'Drama', 'Thriller']",1954
17467,87909,0.30434782608695654,Megan Is Missing,"['Crime', 'Drama']",2011
17484,87966,0.30434782608695654,"Doorway to Hell, The","['Crime', 'Drama']",1930
6743,6852,0.30434782608695654,In Cold Blood,"['Crime', 'Drama']",1967
17486,87973,0.30434782608695654,"Betrayed, The","['Crime', 'Drama', 'Mystery', 'Thriller']",2009
17487,87975,0.30434782608695654,Burn Notice: The Fall of Sam Axe,"['Crime', 'Drama', 'Mystery']",2011
17488,87977,0.30434782608695654,Murder in Coweta County,"['Crime', 'Drama']",1983
3941,4034,0.30434782608695654,Traffic,"['Crime', 'Drama', 'Thriller']",2000
17489,87979,0.30434782608695654,Five Minutes to Live,"['Crime', 'Drama', 'Thriller']",1961
3945,4038,0.30434782608695654,Kill Me Again,"['Crime', 'Drama', 'Thriller']",1989
